X_coords,Y_coords,cellID,BET_jan-mar,BET_apr-jun,BET_jul-sep,BET_oct-dec
-96.5,-32.5,1676,0.004441030703620556,NA,NA,0.0027749488421223234
-95.5,-32.5,1677,0.0037712896961338395,NA,NA,0.0023368818562838037
-94.5,-32.5,1678,0.0041458926379905935,NA,NA,0.0023740537394734426
-93.5,-32.5,1679,0.003814337340408528,NA,NA,0.0021970239363901314
-92.5,-32.5,1680,0.005064727321000691,NA,NA,0.0023310816911685504
-91.5,-32.5,1681,0.004816296938771399,NA,NA,0.00219063276367708
-90.5,-32.5,1682,0.005556500312623497,NA,NA,0.0018872499293524669
-79.5,-32.5,1693,0.008144414323797294,NA,NA,NA
-78.5,-32.5,1694,0.006382915325241208,NA,NA,NA
-77.5,-32.5,1695,0.003232510511429353,NA,NA,NA
-76.5,-32.5,1696,0.0032384191130696302,NA,NA,NA
-75.5,-32.5,1697,0.0029991294246156904,NA,NA,NA
-74.5,-32.5,1698,0.003093978501295757,NA,NA,NA
-73.5,-32.5,1699,0.0033345865419127574,NA,NA,NA
-72.5,-32.5,1700,0.0026788684611390467,NA,NA,NA
-71.5,-32.5,1701,0.00321792344187501,NA,NA,NA
-70.5,-32.5,1702,0.0036576737169729916,NA,NA,NA
-69.5,-32.5,1703,0.007272946740542713,NA,NA,0.0036388349785736445
-68.5,-32.5,1704,0.021188614480757456,NA,NA,0.0035601128399895465
